96,566,2016/12/26,3,Nullam sit amet turpis elementum ligula vehicula consequat.,0
56,821,2016/07/28,4,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,1
57,373,2016/03/29,4,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",1
22,205,2016/03/13,1,Vestibulum ac est lacinia nisi venenatis tristique.,0
45,95,2017/01/10,2,"Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum.",0
30,980,2016/05/26,1,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus.",1
35,132,2016/08/22,5,Quisque ut erat.,0
8,227,2016/12/21,1,Etiam pretium iaculis justo. In hac habitasse platea dictumst.,1
1,449,2016/06/03,2,Proin eu mi. Nulla ac enim.,1
64,938,2016/03/10,2,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat.",0
43,36,2016/12/25,5,Cras non velit nec nisi vulputate nonummy.,0
62,312,2016/07/15,2,Integer a nibh. In quis justo.,0
43,668,2016/11/27,4,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,1
9,549,2016/07/11,3,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",1
48,447,2016/12/13,2,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis.",0
20,961,2016/09/10,3,Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis.,0
55,109,2016/05/31,4,Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla.,0
9,359,2017/02/08,4,"Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",1
94,798,2016/12/20,1,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",0
64,177,2016/07/08,4,Duis ac nibh.,0
74,367,2016/05/27,1,Mauris sit amet eros.,0
43,352,2016/03/16,2,Ut tellus.,0
48,362,2016/05/16,3,Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum.,0
88,594,2016/10/26,5,Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio.,0
83,248,2016/09/16,3,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit.,1
53,456,2017/02/04,2,Donec ut mauris eget massa tempor convallis.,1
35,159,2017/01/09,3,Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.,1
8,423,2016/07/16,4,Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,0
32,929,2016/05/05,1,Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue.,1
56,59,2016/12/16,2,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,0
56,603,2016/07/30,5,Phasellus sit amet erat. Nulla tempus.,1
70,877,2016/07/12,5,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,0
79,286,2016/06/29,2,Morbi quis tortor id nulla ultrices aliquet.,0
82,21,2016/05/01,4,Curabitur in libero ut massa volutpat convallis.,1
68,646,2017/02/15,5,"In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl.",0
32,665,2016/03/12,5,Duis bibendum.,0
19,598,2016/09/09,4,Pellentesque viverra pede ac diam.,0
61,366,2016/03/10,2,Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat.,0
5,599,2017/01/25,4,"Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",1
46,232,2016/09/15,3,Pellentesque ultrices mattis odio.,0
4,329,2016/05/09,2,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.",1
19,819,2016/10/02,5,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo.",1
51,142,2016/08/04,4,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante.",1
46,941,2016/05/19,5,Integer tincidunt ante vel ipsum.,1
28,530,2016/07/16,5,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",1
26,421,2016/10/22,5,Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus.,0
12,843,2016/11/21,2,Nunc nisl.,0
55,341,2017/02/18,5,"Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",1
67,761,2017/02/17,2,Aenean sit amet justo. Morbi ut odio.,0
30,622,2016/11/07,4,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat.",1
49,679,2016/03/17,2,Vivamus tortor. Duis mattis egestas metus. Aenean fermentum.,1
32,826,2016/04/06,2,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum.",0
42,262,2016/09/02,5,"Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique.",1
63,882,2016/09/27,3,In quis justo.,0
33,137,2016/05/04,5,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque.",0
7,145,2016/12/12,5,Etiam vel augue.,1
87,625,2016/10/20,4,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.",0
13,20,2016/10/12,3,Donec posuere metus vitae ipsum. Aliquam non mauris.,0
80,294,2016/07/08,5,Integer a nibh. In quis justo.,0
71,849,2016/06/11,3,Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,0
91,6,2017/02/25,4,Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,1
98,598,2016/10/31,1,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",1
46,713,2016/03/10,4,Pellentesque eget nunc.,1
23,643,2016/06/23,4,Etiam faucibus cursus urna.,1
70,331,2016/09/08,5,In congue.,0
67,616,2016/05/19,2,"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat.",0
35,294,2016/09/10,5,"Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",1
12,502,2016/10/04,4,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,1
11,265,2016/04/18,3,Donec quis orci eget orci vehicula condimentum.,1
93,648,2016/04/15,1,Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis.,1
33,43,2016/10/26,4,Vivamus vel nulla eget eros elementum pellentesque.,0
68,964,2016/03/13,1,Suspendisse potenti.,0
29,970,2016/03/21,1,Integer ac neque.,0
40,884,2016/10/26,1,Nunc purus.,1
87,385,2016/11/03,5,"Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla.",0
50,503,2016/12/25,4,Ut tellus.,0
7,723,2016/06/10,2,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus.",0
70,495,2016/09/20,2,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",0
15,197,2016/10/15,3,In hac habitasse platea dictumst.,1
3,927,2017/02/11,4,Cras non velit nec nisi vulputate nonummy.,1
29,200,2016/09/12,5,Sed ante.,1
40,766,2016/05/12,1,Donec ut dolor.,0
10,640,2017/01/16,3,"Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.",1
38,923,2016/05/21,1,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,0
99,703,2016/10/01,1,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.,0
23,958,2016/10/18,1,"In est risus, auctor sed, tristique in, tempus sit amet, sem.",1
31,310,2017/02/20,2,In hac habitasse platea dictumst.,0
6,9,2016/06/28,2,In quis justo.,0
40,596,2016/05/18,3,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",0
84,362,2016/07/16,1,Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti.,1
94,977,2016/10/30,2,Donec quis orci eget orci vehicula condimentum.,0
56,762,2016/10/05,1,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,1
24,229,2016/11/01,5,"Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti.",0
4,125,2016/04/01,2,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,0
48,513,2016/07/29,3,"Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla.",0
40,452,2016/06/02,2,Proin eu mi. Nulla ac enim.,0
27,293,2017/01/29,3,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus.",0
95,913,2016/06/02,5,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,0
26,503,2016/08/16,1,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.,1
13,598,2016/03/22,2,Curabitur gravida nisi at nibh. In hac habitasse platea dictumst.,0
86,830,2016/03/16,3,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices.",1
19,937,2016/03/18,1,Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis.,1
53,284,2016/09/18,3,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,1
72,798,2016/08/31,5,Vestibulum sed magna at nunc commodo placerat.,0
52,107,2016/09/18,4,Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,0
9,668,2017/01/18,3,"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat.",0
98,485,2016/06/23,1,Integer ac leo. Pellentesque ultrices mattis odio.,0
64,452,2016/04/13,4,Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend.,0
91,251,2016/05/24,3,Nunc rhoncus dui vel sem. Sed sagittis.,1
81,389,2017/02/28,2,Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst.,1
5,871,2017/02/05,1,Pellentesque viverra pede ac diam.,0
45,763,2016/07/08,3,Donec vitae nisi.,0
27,779,2016/10/20,1,Fusce posuere felis sed lacus.,1
34,148,2016/12/03,4,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti.",0
98,793,2016/09/23,1,"Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.",0
26,862,2016/08/06,1,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus.",0
28,732,2017/03/06,4,In quis justo. Maecenas rhoncus aliquam lacus.,0
12,187,2016/09/18,1,Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,0
93,590,2016/10/11,1,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros.,0
45,305,2016/08/22,1,Aliquam sit amet diam in magna bibendum imperdiet.,0
53,452,2016/09/20,4,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.",0
19,189,2016/07/24,4,Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,0
98,614,2016/05/12,3,Aenean fermentum.,1
99,216,2016/11/28,3,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.",0
66,997,2016/08/12,4,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy.",0
5,839,2016/10/24,5,Vivamus tortor.,0
14,249,2016/04/28,3,Morbi a ipsum. Integer a nibh.,1
5,505,2016/06/13,5,Aenean fermentum. Donec ut mauris eget massa tempor convallis.,0
48,333,2016/11/21,4,"Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo.",0
70,496,2017/02/22,4,"Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",0
54,771,2016/06/30,3,"Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",1
32,845,2017/02/11,3,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis.",1
45,424,2017/01/30,2,Nunc rhoncus dui vel sem.,1
19,710,2016/10/02,5,Nulla ut erat id mauris vulputate elementum. Nullam varius.,1
89,42,2016/05/06,4,Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat.,0
60,991,2016/04/25,1,Nam nulla.,1
85,30,2017/01/20,4,Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,1
99,345,2016/12/27,3,Duis consequat dui nec nisi volutpat eleifend.,1
18,159,2016/09/17,5,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.,0
16,537,2016/12/08,3,Nunc purus.,0
42,258,2016/06/27,4,"Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante.",1
44,946,2016/10/25,1,Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend.,0
78,667,2016/06/02,4,Aliquam erat volutpat. In congue.,1
46,628,2016/12/19,1,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula.",0
95,999,2016/08/14,1,Proin at turpis a pede posuere nonummy.,1
80,854,2017/01/15,3,Nulla nisl. Nunc nisl.,0
97,211,2016/05/14,4,Integer ac neque. Duis bibendum.,1
13,632,2016/03/31,4,"Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien.",0
93,207,2016/05/30,2,"Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo.",1
32,321,2016/03/13,4,Pellentesque at nulla. Suspendisse potenti.,1
42,605,2016/08/20,4,"Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti.",0
82,30,2016/12/12,5,Etiam justo. Etiam pretium iaculis justo.,1
74,354,2016/09/18,4,"Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante.",1
48,392,2016/08/14,2,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.,1
1,838,2016/10/07,5,Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,1
32,367,2016/08/20,1,Phasellus in felis.,0
26,198,2016/08/21,4,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula.",0
93,612,2016/08/14,3,Etiam faucibus cursus urna. Ut tellus.,1
14,856,2017/03/07,3,"Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante.",0
84,368,2016/08/05,5,Morbi non quam nec dui luctus rutrum. Nulla tellus.,1
94,964,2016/05/20,3,Phasellus id sapien in sapien iaculis congue.,1
14,605,2017/01/06,1,Nulla ut erat id mauris vulputate elementum.,0
27,485,2016/11/16,5,"Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim.",0
20,342,2016/12/13,3,"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum.",1
98,637,2016/04/02,1,Curabitur gravida nisi at nibh. In hac habitasse platea dictumst.,1
39,715,2016/09/10,3,Integer a nibh. In quis justo.,1
92,416,2016/04/11,4,Integer ac leo.,0
59,849,2016/08/13,4,Sed ante. Vivamus tortor. Duis mattis egestas metus.,1
84,931,2016/09/10,1,Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros.,0
45,993,2016/05/27,2,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.",0
25,700,2016/04/14,1,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo.,0
69,436,2016/05/11,1,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",0
60,576,2016/06/14,1,"Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla.",1
32,321,2016/05/10,3,Nunc rhoncus dui vel sem. Sed sagittis.,0
26,374,2016/10/20,2,Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros.,1
24,445,2016/10/27,1,Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla.,0
74,793,2016/06/14,1,"Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo.",0
9,265,2016/12/30,3,Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit.,1
5,938,2016/12/22,5,Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius.,0
3,326,2016/06/06,2,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam.",1
8,957,2017/03/01,4,Vivamus vestibulum sagittis sapien.,1
17,103,2017/01/19,4,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.,1
34,718,2016/04/21,1,Etiam pretium iaculis justo.,1
34,466,2016/06/14,4,"Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc.",0
84,463,2016/10/13,4,Aenean lectus. Pellentesque eget nunc.,1
30,601,2017/01/13,4,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices.",0
65,627,2016/06/29,1,Vestibulum ac est lacinia nisi venenatis tristique.,1
79,762,2016/12/04,5,Duis ac nibh.,1
65,753,2016/04/01,5,Praesent lectus.,1
26,355,2016/06/17,3,Quisque ut erat. Curabitur gravida nisi at nibh.,1
2,712,2016/08/08,1,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat.,0
75,814,2016/09/23,5,"Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.",1
49,360,2016/08/25,4,Maecenas pulvinar lobortis est. Phasellus sit amet erat.,0
44,102,2017/02/16,3,"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum.",0
94,535,2016/06/25,1,In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem.,1
21,264,2016/08/20,1,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",0
97,691,2016/05/21,3,Duis mattis egestas metus. Aenean fermentum.,0
87,889,2017/01/26,1,Curabitur gravida nisi at nibh.,1
44,571,2017/01/16,5,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo.,1
97,650,2017/02/05,5,Etiam vel augue. Vestibulum rutrum rutrum neque.,1
3,907,2017/01/17,3,"Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",0
95,834,2016/11/21,5,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla.",0
54,527,2016/04/03,4,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue.",0
13,780,2016/06/26,1,"Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo.",0
57,960,2016/07/22,3,Phasellus in felis. Donec semper sapien a libero.,0
6,257,2016/08/23,1,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo.",0
91,813,2016/12/14,1,Duis mattis egestas metus.,1
22,898,2016/08/12,4,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula.",0
78,41,2017/01/12,2,Donec ut mauris eget massa tempor convallis.,0
82,152,2016/05/31,2,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",0
19,740,2016/06/06,2,Morbi a ipsum. Integer a nibh.,0
30,979,2016/11/02,2,Vestibulum ac est lacinia nisi venenatis tristique.,0
68,953,2016/11/19,4,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.,1
10,754,2016/06/26,5,Duis bibendum. Morbi non quam nec dui luctus rutrum.,0
95,578,2016/09/27,3,Phasellus in felis.,0
5,100,2016/06/16,3,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,1
80,670,2016/11/25,4,Donec ut dolor.,0
47,489,2016/09/07,3,"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum.",0
84,915,2016/12/15,1,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",0
38,110,2016/06/03,2,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",0
51,760,2016/09/19,4,Donec ut mauris eget massa tempor convallis.,0
99,962,2016/09/13,1,Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst.,0
22,715,2017/02/27,2,Maecenas pulvinar lobortis est. Phasellus sit amet erat.,0
49,606,2016/04/11,2,"Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam.",0
47,456,2016/05/14,5,Donec dapibus.,0
21,709,2016/10/11,4,"Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.",0
15,414,2016/11/18,3,Vivamus tortor.,0
34,721,2016/11/10,1,Sed accumsan felis. Ut at dolor quis odio consequat varius.,0
11,434,2016/08/02,3,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.,0
43,720,2016/04/24,1,Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum.,1
69,52,2017/03/08,1,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",0
67,729,2016/06/23,1,Phasellus sit amet erat.,0
88,674,2016/11/26,1,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus.",1
24,259,2016/10/23,3,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci.",0
28,451,2017/01/25,3,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.,0
45,773,2016/11/10,3,Suspendisse ornare consequat lectus.,1
51,606,2016/10/10,5,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",0
32,743,2016/06/12,3,Etiam faucibus cursus urna. Ut tellus.,0
20,697,2016/07/09,3,Integer a nibh.,0
41,717,2016/05/05,4,Etiam vel augue. Vestibulum rutrum rutrum neque.,1
94,582,2016/05/25,5,"Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa.",1
16,154,2016/05/24,2,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.",1
75,384,2016/09/23,3,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis.,1
31,247,2016/07/26,1,Praesent id massa id nisl venenatis lacinia.,1
81,638,2016/06/19,3,"In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl.",1
38,402,2016/12/26,3,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.",0
37,837,2016/05/04,2,Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum.,0
35,552,2017/01/07,3,Donec semper sapien a libero. Nam dui.,0
74,130,2016/09/02,5,Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis.,1
8,30,2016/12/29,5,"Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",1
16,179,2016/11/09,2,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,0
35,520,2016/08/02,2,"Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue.",0
29,127,2016/11/02,5,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.",0
93,658,2016/11/15,1,Suspendisse potenti. Cras in purus eu magna vulputate luctus.,0
48,490,2016/08/08,3,"Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.",1
87,833,2016/04/13,1,Ut tellus.,0
8,551,2016/10/13,1,Maecenas pulvinar lobortis est. Phasellus sit amet erat.,1
12,58,2016/10/10,5,"Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.",0
84,861,2017/02/15,1,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis.",0
